,Address,Lat,Long,Zipcode
4165,"10400 BANCROFT AV, Oakland, CA",37.7431275,-122.1577576,94603
4166,"E 10TH ST & 53RD AV, Oakland, CA",37.7654714,-122.2093904,94601
4167,"4200 PIEDMONT AV, Oakland, CA",37.8275529,-122.2507269,94611
4168,"700 BROOKLYN AVE, Oakland, CA",37.8037149,-122.245294,94606
4169,"400 WELDON AV, Oakland, CA",37.81633619999999,-122.2454979,94610
4170,"2600 KINGSLAND AV, Oakland, CA",37.775352,-122.196414,94619
4171,"4400 MACARTHUR BLVD, Oakland, CA",37.7870502,-122.1938847,94619
4172,"00 YOSEMITE AV, Oakland, CA",37.8239176,-122.2556569,94611
4173,"5700 BROADWAY, Oakland, CA",37.843034,-122.246664,94618
4174,"1700 2ND AV, Oakland, CA",37.7993319,-122.2543811,94606
4175,"1600 54TH AV, Oakland, CA",37.7697337,-122.2041747,94601
4176,"4600 FAIRFAX AV, Oakland, CA",37.7805075,-122.2042689,94601
4177,"LINCOLN AVE, Oakland, CA",37.8064141,-122.2073434,94602
4178,"E 21ST ST & 25TH AV, Oakland, CA",37.7865918,-122.2282202,94601
4179,"7500 GARFIELD AV, Oakland, CA",37.7657457,-122.1744458,94605
4180,"1200 65TH AV, Oakland, CA",37.76086650000001,-122.197292,94621
4181,"600 23RD ST, Oakland, CA",37.8133643,-122.27145,94612
4182,"00 MACARTHUR BLVD, Oakland, CA",37.8214013,-122.2544952,94610
4183,"7100 WELD ST, Oakland, CA",37.7639532,-122.1829862,94621
4184,"2600 COLE ST, Oakland, CA",37.776022,-122.196974,94601
4185,"5300 BROADWAY TER, Oakland, CA",37.8373934,-122.2501594,94618
4186,"2400 PERALTA ST, Oakland, CA",37.81876099999999,-122.287603,94607
4187,"200 PERKINS ST, Oakland, CA",37.815351,-122.255673,94610
4188,"3500 PIERSON ST, Oakland, CA",37.7828676,-122.1891204,94619
4189,"700 MANDELA PARKWAY, Oakland, CA",37.8055639,-122.2929898,94607
4190,"2200 W GRAND AVE, Oakland, CA",37.8228371,-122.300386,94607
4191,"3600 LYON AV, Oakland, CA",37.7858237,-122.2103647,94601
4192,"2600 MYRTLE ST, Oakland, CA",37.8177816,-122.2786124,94607
4193,"1000 26TH ST, Oakland, CA",37.818553,-122.2796068,94607
4194,"1300 81ST AV, Oakland, CA",37.7543735,-122.1827867,94621
4195,"200 GANNON RD, Oakland, CA",37.7312875,-122.1926333,94603
4196,"400 FAIRMOUNT AVE, Oakland, CA",37.81892010000001,-122.2563271,94611
4197,"1000 103RD AV, Oakland, CA",37.7375683,-122.1732967,94603
4198,"4100 35TH AV, Oakland, CA",37.7971698,-122.1941823,94619
4199,"500 FALLON ST, Oakland, CA",37.7951169,-122.2651634,94607
4200,"CLAY ST & 11TH ST, Oakland, CA",37.8032101,-122.2748838,94607
4201,"200 SHERIDAN ROAD, Oakland, CA",37.8396245,-122.224058,94618
4202,"400 25TH ST, Oakland, CA",37.8141344,-122.265153,94612
4203,"4500 MACARTHUR BLVD, Oakland, CA",37.7855425,-122.1921065,94619
4204,"34TH ST & MAGNOLIA ST, Oakland, CA",37.8257553,-122.2814693,94608
4205,"00 PEARL ST, Oakland, CA",37.8189401,-122.2566082,94611
4206,"2300 86TH AV, Oakland, CA",37.7576241,-122.1661122,94605
4207,"400 FRANKLIN ST, Oakland, CA",37.7971231,-122.27394,94607
4208,"900 E 19TH ST, Oakland, CA",37.7960706,-122.2456472,94606
4209,"2200 82ND AV, Oakland, CA",37.76009519999999,-122.1703565,94605
4210,"4200 WEBSTER ST, Oakland, CA",37.8310187,-122.2601856,94609
4211,"5700 GLENBROOK DRIVE, Oakland, CA",37.8428629,-122.2398857,94618
4212,"9700 WALNUT ST, Oakland, CA",37.7461997,-122.1685958,94603
4213,"700 105TH AV, Oakland, CA",37.7331108,-122.1777397,94603
4214,"9TH ST & ALICE ST, Oakland, CA",37.7990347,-122.2685864,94607
4215,"1600 3RD AV, Oakland, CA",37.7985294,-122.2532365,94606
4216,"66TH AV & EASTLAWN ST, Oakland, CA",37.7601527,-122.1963378,94621
4217,"1800 69TH AV, Oakland, CA",37.7634528,-122.1856689,94621
4218,"4700 SHATTUCK AVE, Oakland, CA",37.8344566,-122.263757,94609
4219,"3400 BIRDSALL AV, Oakland, CA",37.78376069999999,-122.1937833,94619
4220,"3300 PIEDMONT AV, Oakland, CA",37.8210759,-122.2608015,94611
4221,"400 3RD ST, Oakland, CA",37.7962646,-122.2747098,94607
4222,"7300 HERBERT GUICE WY, Oakland, CA",37.758024,-122.1890164,94621
4223,"INDEPENDENT ROAD, Oakland, CA",37.756366,-122.2066467,94621
4224,"2800 E 16TH ST, Oakland, CA",37.7815446,-122.2280517,94601
4225,"1200 96TH AV, Oakland, CA",37.7442244,-122.1749256,94603
4226,"3400 64TH AV PL, Oakland, CA",37.7740991,-122.1782635,94605
4227,"10200 CARY ST, Oakland, CA",37.73326730000001,-122.1807267,94603
4228,"5800 TELEGRAPH AV, Oakland, CA",37.844302,-122.2613327,94609
4229,"6600 CHABOT ROAD, Oakland, CA",37.8498885,-122.2449197,94618
4230,"600 SYCAMORE ST, Oakland, CA",37.8154052,-122.2703238,94612
4231,"2500 FOOTHILL BLVD, Oakland, CA",37.784894,-122.230444,94601
4232,"800 INTERNATIONAL BLVD, Oakland, CA",37.7935359,-122.2511028,94606
4233,"600 BROADWAY, Oakland, CA",37.7987747,-122.2745642,94607
4234,"9100 GOLF LINKS RD, Oakland, CA",37.75733280000001,-122.1544475,94605
4235,"6700 LION WY, Oakland, CA",37.758039,-122.1978365,94621
4236,"400 CANYON OAKS DR, Oakland, CA",37.7710874,-122.1493228,94605
4237,"400 GRAND AVE, Oakland, CA",37.8087767,-122.2538152,94610
4238,"1300 ALICE ST, Oakland, CA",37.8042841,-122.2649401,94612
4239,"3600 BROADWAY, Oakland, CA",37.8234923,-122.2581218,94611
4240,"2900 60TH AV, Oakland, CA",37.7730775,-122.1865114,94605
4241,"2400 106TH AV, Oakland, CA",37.742327,-122.1532499,94603
4242,"2200BLK BRUSH ST, Oakland, CA",37.8124764,-122.2747293,94612
4243,"00 HOME PL E, Oakland, CA",37.8039238,-122.2381492,94610
4244,"3400 BROADWAY, Oakland, CA",37.8218261,-122.2600447,94611
4245,"600 16TH ST, Oakland, CA",37.807295,-122.2740501,94612
4246,"4000 MACARTHUR BLVD, Oakland, CA",37.79058089999999,-122.1975711,94619
4247,"800 CREED RD, Oakland, CA",37.8084547,-122.2248603,94610
4248,"3800 MAGEE AV, Oakland, CA",37.7944275,-122.1970643,94619
4249,"6500 14TH ST, Oakland, CA",37.7628517,-122.1942313,94621
4250,"2ND AV & E 18TH ST, Oakland, CA",37.8002865,-122.2537328,94606
4251,"2300 E 20TH ST, Oakland, CA",37.7875908,-122.2320117,94601
4252,"12TH ST & CLAY ST, Oakland, CA",37.8038998,-122.2744619,94612
4253,"6100 COLBY ST, Oakland, CA",37.8479646,-122.2563271,94618
4254,"1300 KIRKHAM ST, Oakland, CA",37.8097512,-122.2902832,94607
4255,"2900 BROADWAY, Oakland, CA",37.8174993,-122.2614008,94611
4256,"1800 EMBARCADERO COVE, Oakland, CA",37.7836298,-122.2431482,94606
4257,"OAKLAND ARENA, Oakland, CA",37.7502917,-122.2030494,94621
4258,"00 MCARTHUR, Oakland, CA",37.8214013,-122.2544952,94610
4259,"800 49TH AV, Oakland, CA",37.7660588,-122.2138175,94601
4260,"2000 E 12TH ST, Oakland, CA",37.7851784,-122.240196,94606
4261,"27TH ST & NORTHGATE AV, Oakland, CA",37.8170407,-122.2709894,94609
4262,"2600 ALVINGROOM CT, Oakland, CA",37.7608792,-122.1632027,94605
4263,"1100 35TH AV, Oakland, CA",37.7748483,-122.2236586,94601
4264,"40TH ST & TELEGRAPH AV, Oakland, CA",37.8291964,-122.2644451,94609
4265,"5800 ELIZABETH ST, Oakland, CA",37.7697967,-122.1944246,94621
4266,"35TH AV & INTERNATIONAL BLVD, Oakland, CA",37.776168,-122.2226893,94601
4267,"9TH ST & HARRISON ST, Oakland, CA",37.799492,-122.2697703,94607
4268,"3600 38TH AV, Oakland, CA",37.7905595,-122.1977342,94619
4269,"1700 34TH AV, Oakland, CA",37.7808036,-122.2214657,94601
4270,"1800 SAN PABLO LOT AVE, Oakland, CA",37.8083336,-122.2721598,94612
4271,"3700 REDDING ST, Oakland, CA",37.7917494,-122.1998575,94619
4272,"1300 5TH ST, Oakland, CA",37.8037717,-122.2921627,94607
4273,"TRAFALGAR PL & LA SALLE AV, Oakland, CA",37.82587729999999,-122.2111479,94611
4274,"900 54TH ST, Oakland, CA",37.8383601,-122.2737646,94608
4275,"2700 11TH AV, Oakland, CA",37.7992593,-122.2374038,94606
4276,"1600 FRANKLIN ST, Oakland, CA",37.8054224,-122.2685568,94612
4277,"2600 64TH AV, Oakland, CA",37.7692667,-122.185802,94605
4278,"6900 MACARTHUR BLVD, Oakland, CA",37.7692533,-122.1722603,94605
4279,"400 BLOCK OF 3RD ST, Oakland, CA",37.7962646,-122.2747098,94607
4280,"1200 99TH AV, Oakland, CA",37.7427815,-122.1707576,94603
4281,"2800 FORD ST, Oakland, CA",37.773753,-122.2357013,94601
4282,"3800 AGUA VISTA ST, Oakland, CA",37.7838163,-122.2098429,94601
4283,"6200 TEVIS, Oakland, CA",37.761294,-122.2010487,94621
4284,"4000 PATTERSON AV, Oakland, CA",37.7941635,-122.1930537,94619
4285,"2800 OCTAVIA ST, Oakland, CA",37.78820390000001,-122.2075718,94619
4286,"1000 WILLOW ST, Oakland, CA",37.8097166,-122.2988666,94607
4287,"3100 SAN PABLO AV, Oakland, CA",37.8502332,-122.287541,94702
4288,"1000 SANTA INES CT, Oakland, CA",37.7771323,-122.2333696,94601
4289,"1400 92ND AV, Oakland, CA",37.7487555,-122.1736616,94603
4290,"47TH AV & BANCROFT AV, Oakland, CA",37.7717847,-122.2097797,94601
4291,"6000 DOVER ST, Oakland, CA",37.8454887,-122.2683166,94609
4292,"1700 81ST AV, Oakland, CA",37.7581558,-122.1760019,94621
4293,"500 LAKESHORE AV, Oakland, CA",37.8093992,-122.2469547,94610
4294,"5000 COLISEUM WY, Oakland, CA",37.760713,-122.2098476,94621
4295,"3100 BUTTERS DR, Oakland, CA",37.807292,-122.1868314,94602
4296,"800 W MACARTHUR BLVD, Oakland, CA",37.82764840000001,-122.2716519,94608
4297,"1400 POWELL, Oakland, CA",37.839791,-122.2897338,94608
4298,"37TH ST & W MACARTHUR BLVD, Oakland, CA",37.826766,-122.2667855,94609
4299,"BRUSH ST, Oakland, CA",37.7983018,-122.2838263,94607
4300,"5400 WADEAN PL, Oakland, CA",37.7702945,-122.2037063,94601
4301,"2600 NORTHGATE AV, Oakland, CA",37.8153871,-122.2703101,94612
4302,"200 RISHELL DR, Oakland, CA",37.8002404,-122.1754254,94619
4303,"2200 INYO AV, Oakland, CA",37.7892333,-122.2296271,94601
4304,"2400 WEBSTER ST, Oakland, CA",37.8133668,-122.264565,94612
4305,"2300 HUMBOLDT AV, Oakland, CA",37.7870941,-122.2152411,94601
4306,"00 MARLOW DR, Oakland, CA",37.7344041,-122.13911,94605
4307,"10300 PEARMAIN ST, Oakland, CA",37.7357579,-122.17771,94603
4308,"3600 E 12TH ST, Oakland, CA",37.7748675,-122.2220239,94601
4309,"4200 SANTA RITA ST, Oakland, CA",37.7804946,-122.2073058,94601
4310,"SAN PABLO AV & W GRAND AV, Oakland, CA",37.8128167,-122.2739311,94612
4311,"3400 GUIDO ST, Oakland, CA",37.8000812,-122.1909899,94602
4312,"600 24TH ST, Oakland, CA",37.8137893,-122.2704615,94612
4313,"5200 CLAREMONT AVE, Oakland, CA",37.8382799,-122.2613344,94618
4314,"24TH AV & INTERNATIONAL BLVD, Oakland, CA",37.7825202,-122.2344423,94601
4315,"1100 64TH AV, Oakland, CA",37.7611982,-122.1992064,94621
4316,"2500 SAN PABLO AV, Oakland, CA",37.815861,-122.2747026,94612
4317,"6100 BROADWAY, Oakland, CA",37.848147,-122.239527,94618
4318,"3300 3318 LAKESHORE AVE, Oakland, CA",37.8106489,-122.2437193,94610
4319,"6400 OUTLOOK AV, Oakland, CA",37.7761293,-122.176892,94605
4320,"2500 MARTIN LUTHER KING JR W, Oakland, CA",37.8149933,-122.27214,94612
4321,"1800 FRANKLIN ST, Oakland, CA",37.8069162,-122.2678215,94612
4322,"2200 BROADWAY, Oakland, CA",37.8109785,-122.2665593,94612
4323,"1000 60TH ST, Oakland, CA",37.8438771,-122.279579,94608
4324,"1200 106TH AV, Oakland, CA",37.736716,-122.1699507,94603
4325,"200 17TH ST, Oakland, CA",37.8046843,-122.2635974,94612
4326,"2100 DENNISON ST, Oakland, CA",37.779671,-122.240083,94606
4327,"400 S AIRPORT BLD, Oakland, CA",37.642808,-122.4037646,94080
4328,"1400 MITCHELL ST, Oakland, CA",37.7802421,-122.2308949,94601
4329,"23RD AV & E 17TH ST, Oakland, CA",37.7857689,-122.2333066,94606
4330,"35TH ST & SAN PABLO AV, Oakland, CA",37.8264405,-122.2784525,94608
4331,"1000 92ND AV, Oakland, CA",37.745574,-122.179445,94603
4332,"5200 MACARTHUR BOULEVARD, Oakland, CA",37.780828,-122.1871999,94619
4333,"700 86TH AV, Oakland, CA",37.7473301,-122.1869771,94621
4334,"300 8TH ST, Oakland, CA",37.798806,-122.2701918,94607
4335,"8200 DOWLING ST, Oakland, CA",37.7608701,-122.1687252,94605
4336,"4TH ST & WASHINGTON ST, Oakland, CA",37.79792700000001,-122.276717,94607
4337,"3500 LAGUNA AV, Oakland, CA",37.7990436,-122.210888,94602
4338,"1100 ELMHURST AV, Oakland, CA",37.7436421,-122.1769488,94603
4339,"GRAND AV & HARRISON ST, Oakland, CA",37.810995,-122.26209,94610
4340,"1300 JEFFERSON ST, Oakland, CA",37.8050602,-122.2752043,94612
4341,"5800 FOOTHILL BLVD, Oakland, CA",37.7720021,-122.1916672,94605
4342,"LOCKSLEY AV, Oakland, CA",37.8408904,-122.2559337,94618
4343,"6600 EASTLAWN ST, Oakland, CA",37.7601308,-122.19632,94621
4344,"600 E 17TH ST, Oakland, CA",37.7969489,-122.2502571,94606
4345,"2100 BROADWAY, Oakland, CA",37.810121,-122.26731,94612
4346,"1900 MELVIN RD, Oakland, CA",37.8144656,-122.2065078,94602
4347,"500 48TH ST, Oakland, CA",37.8350429,-122.2628756,94609
4348,"BROADWAY / 24TH, Oakland, CA",37.828981,-122.255996,94609
4349,"3800 COOLIDGE AV, Oakland, CA",37.8001567,-122.2062255,94602
4350,"4400 GILBERT ST, Oakland, CA",37.8321401,-122.2513373,94611
4351,"100 JEFFERSON ST, Oakland, CA",37.796878,-122.2803061,94607
4352,"00 TOWN SQUARE PL, Oakland, CA",37.7407544,-122.1712001,94603
4353,"900 92ND AV, Oakland, CA",37.7448501,-122.1814709,94603
4354,"SENECA ST, Oakland, CA",37.7588646,-122.1596601,94605
4355,"8400 BANCROFT AV, Oakland, CA",37.758485,-122.1691927,94605
4356,"2700 E 11TH ST, Oakland, CA",37.7785716,-122.2341034,94601
4357,"200 EMBARCADERO WEST, Oakland, CA",37.793162,-122.2712527,94607
4358,"2700 106TH AV, Oakland, CA",37.7435749,-122.1509877,94605
4359,"500 W MACARTHUR BLVD, Oakland, CA",37.8264599,-122.2651873,94609
4360,"1000 69TH AV, Oakland, CA",37.7578443,-122.1947025,94621
4361,"7500 CIRCLE HILL DR, Oakland, CA",37.774423,-122.1628746,94605
4362,"25TH ST & TELEGRAPH AV, Oakland, CA",37.8146714,-122.2682954,94612
4363,"7800 WELD ST, Oakland, CA",37.7601296,-122.1791948,94621
4364,"1700 10TH ST, Oakland, CA",37.8099539,-122.2989033,94607
4365,"4TH ST & CLAY ST, Oakland, CA",37.79840129999999,-122.2778889,94607
4366,"2200 FRUITVALE AV, Oakland, CA",37.785038,-122.2219791,94601
4367,"3900 TELEGRAPH AV, Oakland, CA",37.8280953,-122.2645025,94609
4368,"1100 EMBARCADERO WEST, Oakland, CA",37.798927,-122.2879227,94607
4369,"3400 CALANDRIA AV, Oakland, CA",37.7578013,-122.1525402,94605
4370,"10100 FOOTHILL BLVD, Oakland, CA",37.7453544,-122.1549122,94605
4371,"EB SEMINARY ONRP AV & SUNNYMERE AV, Oakland, CA",,,
4372,"1200 CHATHAM RD, Oakland, CA",37.8039942,-122.2323696,94610
4373,"2000 23RD AV, Oakland, CA",37.787612,-122.2320274,94606
4374,"2ND WASHINGTON ST, Oakland, CA",37.7965706,-122.2778111,94607
4375,"3000 75TH AV, Oakland, CA",37.7701258,-122.1690206,94605
4376,"W GRAND AVENUE @ VALLEY STREET, Oakland, CA",37.8117274,-122.2678256,94612
4377,"300 23RD AV, Oakland, CA",37.7722454,-122.2360827,94606
4378,"7300 HERBERT GUICE, Oakland, CA",37.758024,-122.1890164,94621
4379,"2000 E 22ND ST, Oakland, CA",37.7917619,-122.234257,94606
4380,"900 WOOD ST, Oakland, CA",37.8095988,-122.3007596,94607
4381,"96TH AV & MACARTHUR BLVD, Oakland, CA",37.7512849,-122.1597579,94605
4382,"1900 48TH AV, Oakland, CA",37.7729417,-122.2072036,94601
4383,"800 AILEEN ST, Oakland, CA",37.8413659,-122.2701775,94608
4384,"17TH TELEGRAPH AVE, Oakland, CA",37.8352146,-122.2632296,94609
4385,"4400 PENNIMAN AV, Oakland, CA",37.7830825,-122.1997518,94619
4386,"2100 107TH AV, Oakland, CA",37.7403555,-122.1584586,94603
4387,"2300 E 15TH ST, Oakland, CA",37.784245,-122.2351559,94601
4388,"800 PROSPECT AV, Oakland, CA",37.8050799,-122.2418406,94610
4389,"21ST ST, Oakland, CA",37.811713,-122.2755029,94612
4390,"500 MIRA VISTA AV, Oakland, CA",37.8152392,-122.2482773,94610
4391,"3600 FOOTHILL BLVD, Oakland, CA",37.780822,-122.218252,94601
4392,"500 33RD ST, Oakland, CA",37.8216949,-122.2665039,94609
4393,"1000 STANFORD AV, Oakland, CA",37.84297129999999,-122.2784323,94608
4394,"2500 65TH AV, Oakland, CA",37.768047,-122.1863784,94605
4395,"2700 22ND AV, Oakland, CA",37.7937433,-122.2277617,94606
4396,"2100 105TH AVE, Oakland, CA",37.7414273,-122.159149,94603
4397,"400 HIGH ST, Oakland, CA",37.7653376,-122.2226323,94601
4398,"700 16TH ST, Oakland, CA",37.8081239,-122.2759721,94612
4399,"3600 SAN LEANDRO ST, Oakland, CA",37.7737787,-122.2230872,94601
4400,"JEFFERSON ST, Oakland, CA",37.8026414,-122.2767172,94607
4401,"10900 MCINTYRE ST, Oakland, CA",37.7417855,-122.147794,94605
4402,"700 5TH ST, Oakland, CA",37.8004926,-122.2810121,94607
4403,"800 E 21ST ST, Oakland, CA",37.7981548,-122.244862,94606
4404,"TELEGRAPH AVE/48TH ST, Oakland, CA",37.8350011,-122.2625558,94609
4405,"2400 WILBUR ST, Oakland, CA",37.8034989,-122.2099657,94602
4406,"1200 72ND AVE, Oakland, CA",37.75855809999999,-122.1895382,94621
4407,"4TH ST, Oakland, CA",37.7951098,-122.2695255,94660
4408,"OLIVE ST & 86TH AV, Oakland, CA",37.75605710000001,-122.170013,94621
4409,"1400 E 22ND ST, Oakland, CA",37.7944589,-122.2390226,94606
4410,"35TH AV & SCHOOL ST, Oakland, CA",37.7908693,-122.2054561,94602
4411,"1500 54TH AV, Oakland, CA",37.7689564,-122.204752,94601
4412,"6000 FORTUNE WY, Oakland, CA",37.7706893,-122.1901533,94605
4413,"27TH ST & TELEGRAPH AV, Oakland, CA",37.8161306,-122.267929,94612
4414,"600 27TH ST, Oakland, CA",37.8171455,-122.2709938,94612
4415,"300 WEST COURT ST, Oakland, CA",37.751781,-122.241121,94501
4416,"2400 HUMBOLDT AV, Oakland, CA",37.7879063,-122.2135566,94601
4417,"6000 MANCHESTER DR, Oakland, CA",37.8459061,-122.2397971,94618
4418,"1400 MANDELA PKWY, Oakland, CA",37.8122218,-122.2908038,94607
4419,"3000 E 9TH ST, Oakland, CA",37.7757276,-122.230647,94601
4420,"5500 GENOA ST, Oakland, CA",37.8395523,-122.2717339,94608
4421,"00 MARKET ST, Oakland, CA",37.7975409,-122.2847599,94607
4422,"4100 MACARTHUR BOULEVARD, Oakland, CA",37.78965609999999,-122.1965766,94619
4423,"53RD AV & E 8TH ST, Oakland, CA",37.7642001,-122.2110465,94601
4424,"800 52ND AV, Oakland, CA",37.7646983,-122.2116496,94601
4425,"LINDA AV & PIEDMONT AV, Oakland, CA",37.827337,-122.2511934,94611
4426,"6100 BAKER ST, Oakland, CA",37.8445679,-122.2789102,94608
4427,"WALKER AVE, Oakland, CA",37.8147268,-122.2450357,94610
4428,"61ST AV & E 16TH ST, Oakland, CA",37.7653234,-122.1972916,94621
4429,"2400 23RD AV, Oakland, CA",37.7907905,-122.228805,94606
4430,"HAVENSCOURT BLVD & INTERNATIONAL BLVD, Oakland, CA",37.7619885,-122.192902,94621
4431,"1400 16TH AV, Oakland, CA",37.7883403,-122.2441837,94606
4432,"2000 WEBER ST ST, Oakland, CA",37.8084841,-122.2660719,94612
4433,"9800 PEARMAIN ST, Oakland, CA",37.7382213,-122.1807963,94603
4434,"BROADWAY & 12TH ST, Oakland, CA",37.80295,-122.2720566,94612
4435,"9400 OLIVE ST, Oakland, CA",37.750196,-122.1660776,94603
4436,"3200 BEAUMONT AV, Oakland, CA",37.799658,-122.229161,94602
4437,"1300 MACARTHUR BLVD, Oakland, CA",37.8022549,-122.2315649,94602
4438,"700 GRAND AV, Oakland, CA",37.8109048,-122.2458688,94610
4439,"1100 63RD ST, Oakland, CA",37.8456442,-122.2846534,94608
4440,"1900 TIFFIN RD, Oakland, CA",37.8092785,-122.210808,94602
4441,"600 THOMAS L. BERKLEY WY, Oakland, CA",37.8101561,-122.2717142,94612
4442,"1800 TELEGRAPH AV, Oakland, CA",37.8075975,-122.2700662,94612
4443,"300 14TH ST, Oakland, CA",37.8030737,-122.2676825,94612
4444,"2300 LEIMERT BLVD, Oakland, CA",37.8163907,-122.2089904,94602
4445,"700 E 21ST ST, Oakland, CA",37.7989165,-122.2456641,94606
4446,"1700 26TH AV, Oakland, CA",37.7836713,-122.2297315,94601
4447,"1300 88TH AV, Oakland, CA",37.7503332,-122.177305,94621
4448,"3700 COOLIDGE AV, Oakland, CA",37.7993378,-122.2064993,94602
4449,"400 12TH, Oakland, CA",37.8024753,-122.2708437,94607
4450,"700 W GRAND AV, Oakland, CA",37.812844,-122.2740794,94612
4451,"1600 FRUITVALE AV, Oakland, CA",37.7801948,-122.2241844,94601
4452,"3300 E 12TH ST, Oakland, CA",37.77622240000001,-122.2249364,94601
4453,"200 CALDECOTT LN, Oakland, CA",37.8564184,-122.2198128,94618
4454,"5400 TRASK ST, Oakland, CA",37.7736079,-122.1967104,94601
4455,"00 FAIRMOUNT AV, Oakland, CA",37.815343,-122.2590014,94611
4456,"7800 OAKPORT ST, Oakland, CA",37.7410465,-122.1981304,94621
4457,"2100 E 28TH ST, Oakland, CA",37.7954716,-122.2290935,94606
4458,"800 23RD AVE, Oakland, CA",37.7780248,-122.2366256,94606
4459,"1000 4TH AV, Oakland, CA",37.7944851,-122.2575342,94606
4460,"11900 CAMPUS DR, Oakland, CA",37.7949441,-122.1740285,94619
4461,"1100 100TH AV, Oakland, CA",37.7399502,-122.1740507,94603
4462,"2100 E 24TH ST, Oakland, CA",37.792481,-122.2319124,94606
4463,"3500 FRUITVALE AV, Oakland, CA",37.8002191,-122.2159381,94602
4464,"800 36TH ST, Oakland, CA",37.8256521,-122.2721895,94608
4465,"3300 INTERNATIONAL BLVD, Oakland, CA",37.77727489999999,-122.2243949,94601
4466,"1800 92ND AV, Oakland, CA",37.7507081,-122.1694705,94603
4467,"4300 JENSEN ST, Oakland, CA",37.7673802,-122.2214298,94601
4468,"1100 76TH AV, Oakland, CA",37.7552451,-122.1888615,94621
4469,"700 WASHINGTON ST, Oakland, CA",37.8000479,-122.275055,94607
4470,"1700 24TH AV, Oakland, CA",37.78487,-122.2317402,94601
4471,"5800 ROSS ST, Oakland, CA",37.8485185,-122.2458688,94618
4472,"27TH/TELEGRAPH TELEGRAPH, Oakland, CA",37.8164095,-122.2675323,94612
4473,"300 MONTE VISTA AV, Oakland, CA",37.8229699,-122.2498253,94611
4474,"8900 INTERNATIONAL BLVD, Oakland, CA",37.750238,-122.1743833,94621
4475,"1200 58TH AV, Oakland, CA",37.7633484,-122.2031383,94621
4476,"400 W GRAND AV, Oakland, CA",37.8115344,-122.2667471,94612
4477,"1400 LAKESHORE AV, Oakland, CA",37.79931500000001,-122.257562,94606
4478,"200 ACTON PL, Oakland, CA",37.8008957,-122.2519259,94606
4479,"7900 HOLLY ST, Oakland, CA",37.7586594,-122.1788178,94621
4480,"1500 E 38TH ST, Oakland, CA",37.8035902,-122.2254594,94602
4481,"1400 54TH AV, Oakland, CA",37.7679377,-122.2055174,94601
4482,"2700 HIGH ST, Oakland, CA",37.782917,-122.202965,94619
4483,"WEBSTER 24TH/WEBSTER ST, Oakland, CA",37.8096834,-122.2656668,94612
4484,"00 DEERING CT, Oakland, CA",37.7897034,-122.2129926,94601
4485,"400 INTERNATIONAL BOULEVARD, Oakland, CA",37.79649029999999,-122.254662,94606
4486,"100 MONTECITO AV, Oakland, CA",37.8112695,-122.2604915,94610
4487,"800 ALICE ST, Oakland, CA",37.8035128,-122.2654193,94612
4488,"FRUITVALE AV & SAN LEANDRO ST, Oakland, CA",37.7753139,-122.2270023,94601
4489,"6600 DEAKIN ST, Oakland, CA",37.8518579,-122.2616624,94609
4490,"1400 LINDEN ST, Oakland, CA",37.8091216,-122.2839605,94607
